Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day
2008-09-27 06:25:00,0.0036666666666666666,0.09,239.72,1.0,0.0,0.0,0.001,2008-09-27
2008-09-27 06:26:00,0.0036666666666666666,0.09,239.94,1.0,0.0,0.0,0.0,2008-09-27
2008-09-27 06:27:00,0.0088,0.142,239.81,2.6,0.0,0.0,0.005,2008-09-27
2008-09-27 06:28:00,0.0125,0.102,239.86,3.0,0.0,0.0,0.011,2008-09-27
2008-09-27 06:29:00,0.0129,0.1,239.44,3.2,0.0,0.0,0.011,2008-09-27
2008-09-27 06:30:00,0.0133,0.1,239.53,3.2,0.0,0.0,0.012,2008-09-27
2008-09-27 06:31:00,0.013366666666666667,0.098,239.52,3.4,0.0,0.0,0.011,2008-09-27
2008-09-27 06:32:00,0.0109,0.07200000000000001,239.44,3.0,0.0,0.0,0.01,2008-09-27
2008-09-27 06:33:00,0.002466666666666667,0.0,240.26,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:34:00,0.002466666666666667,0.0,240.15,0.6,0.0,0.0,0.0,2008-09-27
2008-09-27 06:35:00,0.002466666666666667,0.0,239.84,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:36:00,0.002466666666666667,0.0,239.65,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:37:00,0.002466666666666667,0.0,239.64,0.6,0.0,0.0,0.0,2008-09-27
2008-09-27 06:38:00,0.002466666666666667,0.0,239.56,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:39:00,0.002466666666666667,0.0,239.55,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:40:00,0.0025,0.0,240.19,0.6,0.0,0.0,0.0,2008-09-27
2008-09-27 06:41:00,0.0025,0.0,240.1,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:42:00,0.002466666666666667,0.0,239.86,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:43:00,0.0025,0.0,240.27,0.6,0.0,0.0,0.0,2008-09-27
2008-09-27 06:44:00,0.0025,0.0,240.47,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:45:00,0.0025,0.0,240.33,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:46:00,0.0026,0.0,239.92,0.6,0.0,0.0,0.0,2008-09-27
2008-09-27 06:47:00,0.0028,0.0,239.46,0.6,0.0,0.0,0.001,2008-09-27
2008-09-27 06:48:00,0.0032,0.0,239.01,0.8,0.0,0.0,0.001,2008-09-27
2008-09-27 06:49:00,0.005566666666666667,0.096,239.25,1.4,0.0,0.0,0.0,2008-09-27
2008-09-27 06:50:00,0.005633333333333334,0.116,239.29,1.4,0.0,0.0,0.001,2008-09-27
2008-09-27 06:51:00,0.007666666666666667,0.114,239.21,2.0,0.0,0.0,0.001,2008-09-27
2008-09-27 06:52:00,0.0074,0.116,239.56,1.8,0.0,0.0,0.0,2008-09-27
2008-09-27 06:53:00,0.0196,0.106,238.35,5.2,0.0,0.0,0.013,2008-09-27
2008-09-27 06:54:00,0.02393333333333333,0.1,237.72,6.0,0.0,0.0,0.019,2008-09-27
2008-09-27 06:55:00,0.024066666666666667,0.12,237.18,6.0,0.0,0.0,0.018,2008-09-27
2008-09-27 06:56:00,0.033166666666666664,0.248,236.56,9.4,0.0,0.001,0.018,2008-09-27
2008-09-27 06:57:00,0.09263333333333333,0.232,232.81,24.0,0.0,0.001,0.018,2008-09-27
2008-09-27 06:58:00,0.08853333333333334,0.214,233.54,22.8,0.0,0.002,0.017,2008-09-27
2008-09-27 06:59:00,0.07443333333333334,0.3,234.11,19.8,0.0,0.001,0.018,2008-09-27
2008-09-27 07:00:00,0.043633333333333336,0.338,236.47,11.2,0.0,0.001,0.017,2008-09-27
2008-09-27 07:01:00,0.04,0.34600000000000003,236.59,10.6,0.0,0.002,0.018,2008-09-27
2008-09-27 07:02:00,0.06016666666666667,0.37,235.11,15.6,0.0,0.001,0.018,2008-09-27
2008-09-27 07:03:00,0.06236666666666667,0.366,234.71,16.2,0.0,0.002,0.017,2008-09-27
2008-09-27 07:04:00,0.037233333333333334,0.342,236.53,9.8,0.0,0.001,0.018,2008-09-27
2008-09-27 07:05:00,0.0296,0.35,237.19,7.6,0.0,0.002,0.018,2008-09-27
2008-09-27 07:06:00,0.03106666666666667,0.348,237.09,8.0,0.0,0.001,0.018,2008-09-27
2008-09-27 07:07:00,0.031599999999999996,0.348,237.05,8.0,0.0,0.001,0.018,2008-09-27
2008-09-27 07:08:00,0.03153333333333333,0.348,237.05,8.0,0.0,0.002,0.018,2008-09-27
2008-09-27 07:09:00,0.03056666666666667,0.264,236.83,7.8,0.0,0.001,0.017,2008-09-27
2008-09-27 07:10:00,0.030100000000000002,0.224,237.8,7.6,0.0,0.001,0.018,2008-09-27
2008-09-27 07:11:00,0.030033333333333335,0.222,237.66,7.6,0.0,0.002,0.018,2008-09-27
2008-09-27 07:12:00,0.03203333333333333,0.166,237.15,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 07:13:00,0.03106666666666667,0.102,236.97,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:14:00,0.026033333333333332,0.0,237.69,6.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:15:00,0.02596666666666667,0.0,237.38,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:16:00,0.0259,0.0,237.47,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:17:00,0.025933333333333333,0.0,237.3,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:18:00,0.026000000000000002,0.0,237.34,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:19:00,0.02596666666666667,0.0,237.66,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:20:00,0.025833333333333333,0.0,237.44,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:21:00,0.026166666666666668,0.0,238.64,6.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:22:00,0.026199999999999998,0.0,238.64,6.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:23:00,0.026033333333333332,0.0,238.33,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:24:00,0.02606666666666667,0.0,238.64,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:25:00,0.026199999999999998,0.0,239.4,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:26:00,0.026233333333333334,0.0,239.33,6.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:27:00,0.029966666666666666,0.054000000000000006,238.62,7.6,0.0,0.0,0.022,2008-09-27
2008-09-27 07:28:00,0.03606666666666667,0.112,237.88,9.0,0.0,0.0,0.028,2008-09-27
2008-09-27 07:29:00,0.0364,0.112,237.82,9.2,0.0,0.0,0.028,2008-09-27
2008-09-27 07:30:00,0.04013333333333333,0.112,238.09,10.0,0.0,0.0,0.029,2008-09-27
2008-09-27 07:31:00,0.041666666666666664,0.112,238.42,10.4,0.0,0.0,0.029,2008-09-27
2008-09-27 07:32:00,0.04173333333333333,0.112,238.45,10.4,0.0,0.0,0.029,2008-09-27
2008-09-27 07:33:00,0.03253333333333333,0.0,239.04,8.2,0.0,0.0,0.02,2008-09-27
2008-09-27 07:34:00,0.030933333333333334,0.0,238.64,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:35:00,0.030966666666666667,0.0,238.78,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:36:00,0.030933333333333334,0.0,238.63,7.8,0.0,0.0,0.019,2008-09-27
2008-09-27 07:37:00,0.030933333333333334,0.0,238.81,7.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:38:00,0.030933333333333334,0.0,238.9,7.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:39:00,0.030966666666666667,0.0,238.95,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:40:00,0.03106666666666667,0.0,239.64,7.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:41:00,0.031200000000000002,0.0,240.17,7.8,0.0,0.0,0.019,2008-09-27
2008-09-27 07:42:00,0.0313,0.0,240.03,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:43:00,0.03116666666666667,0.0,239.71,7.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:44:00,0.031933333333333334,0.0,239.77,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 07:45:00,0.033800000000000004,0.198,239.42,8.4,0.0,0.0,0.019,2008-09-27
2008-09-27 07:46:00,0.0342,0.242,239.54,8.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:47:00,0.034166666666666665,0.242,239.55,8.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:48:00,0.03406666666666667,0.242,239.74,8.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:49:00,0.034133333333333335,0.246,240.38,8.6,0.0,0.0,0.019,2008-09-27
2008-09-27 07:50:00,0.03383333333333333,0.24,239.29,8.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:51:00,0.03386666666666667,0.242,239.41,8.4,0.0,0.0,0.018,2008-09-27
2008-09-27 07:52:00,0.039799999999999995,0.234,238.3,10.2,0.0,0.0,0.018,2008-09-27
2008-09-27 07:53:00,0.054599999999999996,0.224,237.35,13.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:54:00,0.05453333333333333,0.224,237.07,13.8,0.0,0.0,0.018,2008-09-27
2008-09-27 07:55:00,0.053733333333333334,0.16399999999999998,237.12,13.6,0.0,0.0,0.018,2008-09-27
2008-09-27 07:56:00,0.04343333333333334,0.13,238.16,11.2,0.0,0.0,0.018,2008-09-27
2008-09-27 07:57:00,0.03256666666666667,0.136,239.13,8.2,0.0,0.0,0.018,2008-09-27
2008-09-27 07:58:00,0.03253333333333333,0.136,239.11,8.2,0.0,0.0,0.018,2008-09-27
2008-09-27 07:59:00,0.032466666666666665,0.136,238.76,8.2,0.0,0.0,0.018,2008-09-27
2008-09-27 08:00:00,0.03236666666666667,0.136,238.57,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:01:00,0.03233333333333333,0.136,238.44,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:02:00,0.032266666666666666,0.134,238.26,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:03:00,0.03223333333333333,0.134,238.1,8.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:04:00,0.029333333333333333,0.136,237.86,7.4,0.0,0.0,0.018,2008-09-27
2008-09-27 08:05:00,0.02696666666666667,0.086,238.09,6.8,0.0,0.0,0.018,2008-09-27
2008-09-27 08:06:00,0.026199999999999998,0.0,238.36,6.6,0.0,0.0,0.018,2008-09-27
2008-09-27 08:07:00,0.026000000000000002,0.0,237.7,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 08:08:00,0.023266666666666665,0.0,237.74,5.8,0.0,0.0,0.018,2008-09-27
2008-09-27 08:09:00,0.025699999999999997,0.0,237.47,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 08:10:00,0.025666666666666667,0.0,237.49,6.4,0.0,0.0,0.018,2008-09-27
2008-09-27 08:11:00,0.024066666666666667,0.0,237.92,6.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:12:00,0.028,0.0,238.25,7.2,0.0,0.0,0.018,2008-09-27
2008-09-27 08:13:00,0.02293333333333333,0.0,238.42,5.8,0.0,0.0,0.018,2008-09-27
2008-09-27 08:14:00,0.022733333333333335,0.0,238.85,5.6,0.0,0.0,0.018,2008-09-27
2008-09-27 08:15:00,0.021166666666666667,0.0,238.78,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 08:16:00,0.020166666666666666,0.0,238.71,5.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:17:00,0.020066666666666667,0.0,238.62,5.0,0.0,0.0,0.019,2008-09-27
2008-09-27 08:18:00,0.020266666666666665,0.0,238.69,5.0,0.0,0.0,0.018,2008-09-27
2008-09-27 08:19:00,0.021266666666666666,0.0,238.33,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 08:20:00,0.021366666666666662,0.0,238.48,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 08:21:00,0.021266666666666666,0.0,238.46,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 08:22:00,0.0212,0.0,238.36,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 08:23:00,0.021266666666666666,0.0,238.7,5.2,0.002,0.0,0.018,2008-09-27
2008-09-27 08:24:00,0.021266666666666666,0.0,238.77,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 08:25:00,0.022833333333333334,0.1,238.41,5.8,0.001,0.001,0.018,2008-09-27
2008-09-27 08:26:00,0.024,0.196,238.45,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:27:00,0.0238,0.204,238.22,6.0,0.002,0.002,0.018,2008-09-27
2008-09-27 08:28:00,0.0238,0.204,238.16,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:29:00,0.0237,0.202,237.43,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:30:00,0.0237,0.202,237.77,6.0,0.001,0.002,0.018,2008-09-27
2008-09-27 08:31:00,0.02383333333333333,0.21,238.16,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:32:00,0.023633333333333333,0.204,237.78,6.0,0.002,0.002,0.018,2008-09-27
2008-09-27 08:33:00,0.023566666666666666,0.204,237.64,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:34:00,0.0235,0.202,237.46,6.0,0.001,0.002,0.018,2008-09-27
2008-09-27 08:35:00,0.0235,0.204,237.63,6.0,0.001,0.001,0.018,2008-09-27
2008-09-27 08:36:00,0.023366666666666664,0.2,236.98,5.8,0.001,0.001,0.018,2008-09-27
2008-09-27 08:37:00,0.022099999999999998,0.128,236.69,5.6,0.002,0.002,0.018,2008-09-27
2008-09-27 08:38:00,0.021733333333333334,0.124,237.05,5.4,0.0,0.001,0.017,2008-09-27
2008-09-27 08:39:00,0.022266666666666667,0.108,236.7,5.6,0.002,0.001,0.018,2008-09-27
2008-09-27 08:40:00,0.04733333333333333,0.118,235.47,12.8,0.023,0.002,0.018,2008-09-27
2008-09-27 08:41:00,0.059000000000000004,0.18,234.34,15.0,0.037,0.001,0.017,2008-09-27
2008-09-27 08:42:00,0.058,0.092,234.58,14.8,0.036,0.0,0.018,2008-09-27
2008-09-27 08:43:00,0.0578,0.09,234.44,14.8,0.037,0.0,0.017,2008-09-27
2008-09-27 08:44:00,0.05843333333333333,0.094,235.98,14.8,0.037,0.0,0.018,2008-09-27
2008-09-27 08:45:00,0.05846666666666667,0.096,236.16,14.8,0.037,0.0,0.018,2008-09-27
2008-09-27 08:46:00,0.05863333333333333,0.096,236.54,14.8,0.038,0.0,0.017,2008-09-27
2008-09-27 08:47:00,0.06346666666666666,0.146,235.64,16.2,0.037,0.0,0.023,2008-09-27
2008-09-27 08:48:00,0.06786666666666667,0.18600000000000005,235.03,17.2,0.036,0.0,0.027,2008-09-27
2008-09-27 08:49:00,0.06836666666666667,0.188,235.43,17.4,0.037,0.0,0.028,2008-09-27
2008-09-27 08:50:00,0.0688,0.19,235.64,17.4,0.037,0.0,0.028,2008-09-27
2008-09-27 08:51:00,0.06886666666666666,0.19,235.78,17.4,0.037,0.0,0.029,2008-09-27
2008-09-27 08:52:00,0.0422,0.226,238.4,11.4,0.013,0.0,0.029,2008-09-27
2008-09-27 08:53:00,0.022966666666666666,0.128,239.18,5.8,0.001,0.0,0.018,2008-09-27
2008-09-27 08:54:00,0.02266666666666667,0.118,238.26,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 08:55:00,0.02256666666666667,0.114,238.02,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 08:56:00,0.02256666666666667,0.114,237.79,5.6,0.002,0.0,0.018,2008-09-27
2008-09-27 08:57:00,0.022533333333333336,0.114,237.79,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 08:58:00,0.022433333333333336,0.11,237.23,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 08:59:00,0.02246666666666667,0.112,237.35,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:00:00,0.021866666666666663,0.064,237.14,5.4,0.001,0.0,0.018,2008-09-27
2008-09-27 09:01:00,0.020966666666666668,0.0,237.51,5.2,0.002,0.0,0.018,2008-09-27
2008-09-27 09:02:00,0.020933333333333335,0.0,237.44,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:03:00,0.0209,0.0,237.03,5.2,0.001,0.0,0.017,2008-09-27
2008-09-27 09:04:00,0.0209,0.0,237.13,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:05:00,0.020933333333333335,0.0,237.27,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:06:00,0.0209,0.0,237.27,5.2,0.002,0.0,0.018,2008-09-27
2008-09-27 09:07:00,0.020833333333333332,0.0,236.75,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:08:00,0.02196666666666667,0.056,236.56,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:09:00,0.022000000000000002,0.08199999999999999,236.3,5.6,0.001,0.0,0.017,2008-09-27
2008-09-27 09:10:00,0.02206666666666667,0.08199999999999999,236.78,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:11:00,0.022000000000000002,0.08199999999999999,236.27,5.6,0.002,0.0,0.018,2008-09-27
2008-09-27 09:12:00,0.02196666666666667,0.08199999999999999,236.5,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:13:00,0.02193333333333333,0.08199999999999999,236.15,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:14:00,0.022233333333333334,0.086,238.35,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:15:00,0.022233333333333334,0.086,238.21,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:16:00,0.022233333333333334,0.086,238.47,5.6,0.002,0.0,0.018,2008-09-27
2008-09-27 09:17:00,0.0224,0.08800000000000001,239.13,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:18:00,0.022133333333333335,0.068,239.26,5.4,0.001,0.0,0.018,2008-09-27
2008-09-27 09:19:00,0.0213,0.0,239.37,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:20:00,0.021266666666666666,0.0,239.45,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:21:00,0.021266666666666666,0.0,239.13,5.2,0.002,0.0,0.019,2008-09-27
2008-09-27 09:22:00,0.021133333333333334,0.0,238.64,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:23:00,0.021166666666666667,0.0,238.58,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:24:00,0.021166666666666667,0.0,238.86,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:25:00,0.021233333333333333,0.0,239.13,5.2,0.002,0.0,0.018,2008-09-27
2008-09-27 09:26:00,0.021233333333333333,0.0,239.19,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:27:00,0.0212,0.0,238.92,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:28:00,0.0212,0.0,238.86,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:29:00,0.021266666666666666,0.0,239.3,5.2,0.001,0.0,0.019,2008-09-27
2008-09-27 09:30:00,0.0212,0.0,239.01,5.2,0.002,0.0,0.018,2008-09-27
2008-09-27 09:31:00,0.021266666666666666,0.0,239.34,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:32:00,0.021233333333333333,0.0,239.2,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:33:00,0.0212,0.0,238.99,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:34:00,0.021233333333333333,0.0,239.17,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:35:00,0.0212,0.0,238.93,5.2,0.002,0.0,0.019,2008-09-27
2008-09-27 09:36:00,0.0212,0.0,238.76,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:37:00,0.0219,0.0,238.37,5.4,0.001,0.0,0.018,2008-09-27
2008-09-27 09:38:00,0.022866666666666667,0.112,237.9,5.8,0.001,0.0,0.018,2008-09-27
2008-09-27 09:39:00,0.022833333333333334,0.112,238.12,5.6,0.002,0.0,0.018,2008-09-27
2008-09-27 09:40:00,0.0228,0.112,237.84,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:41:00,0.022733333333333335,0.112,237.91,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:42:00,0.022766666666666668,0.112,238.05,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:43:00,0.022766666666666668,0.114,238.28,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:44:00,0.022766666666666668,0.142,238.45,5.6,0.002,0.0,0.018,2008-09-27
2008-09-27 09:45:00,0.022133333333333335,0.154,238.46,5.6,0.0,0.0,0.018,2008-09-27
2008-09-27 09:46:00,0.022099999999999998,0.154,238.11,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:47:00,0.0218,0.124,238.45,5.4,0.0,0.0,0.018,2008-09-27
2008-09-27 09:48:00,0.022000000000000002,0.118,238.33,5.4,0.001,0.0,0.018,2008-09-27
2008-09-27 09:49:00,0.022766666666666668,0.124,238.36,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:50:00,0.022766666666666668,0.12,238.52,5.6,0.001,0.0,0.018,2008-09-27
2008-09-27 09:51:00,0.02396666666666667,0.202,238.32,6.0,0.001,0.0,0.018,2008-09-27
2008-09-27 09:52:00,0.023866666666666665,0.21600000000000005,238.56,6.0,0.001,0.0,0.018,2008-09-27
2008-09-27 09:53:00,0.023866666666666665,0.214,238.49,6.0,0.002,0.0,0.018,2008-09-27
2008-09-27 09:54:00,0.024566666666666667,0.252,238.58,6.2,0.001,0.0,0.018,2008-09-27
2008-09-27 09:55:00,0.025233333333333333,0.334,238.44,6.4,0.001,0.001,0.018,2008-09-27
2008-09-27 09:56:00,0.0246,0.368,238.53,6.2,0.0,0.001,0.018,2008-09-27
2008-09-27 09:57:00,0.0241,0.28,237.61,6.2,0.001,0.001,0.018,2008-09-27
2008-09-27 09:58:00,0.03946666666666667,0.198,236.94,11.0,0.015,0.002,0.018,2008-09-27
2008-09-27 09:59:00,0.05876666666666666,0.17800000000000002,234.98,15.0,0.037,0.001,0.018,2008-09-27
2008-09-27 10:00:00,0.058866666666666664,0.18,235.29,15.0,0.037,0.002,0.017,2008-09-27
2008-09-27 10:01:00,0.0588,0.18,235.25,15.0,0.036,0.001,0.018,2008-09-27
2008-09-27 10:02:00,0.057633333333333335,0.08800000000000001,234.99,14.6,0.037,0.001,0.018,2008-09-27
2008-09-27 10:03:00,0.057600000000000005,0.08,235.34,14.6,0.037,0.002,0.017,2008-09-27
2008-09-27 10:04:00,0.0577,0.08,235.42,14.6,0.036,0.001,0.018,2008-09-27
2008-09-27 10:05:00,0.05756666666666667,0.08,235.15,14.6,0.037,0.002,0.017,2008-09-27
2008-09-27 10:06:00,0.057866666666666663,0.08199999999999999,235.74,14.6,0.037,0.001,0.018,2008-09-27
2008-09-27 10:07:00,0.057866666666666663,0.08199999999999999,236.05,14.6,0.037,0.001,0.018,2008-09-27
2008-09-27 10:08:00,0.057866666666666663,0.08199999999999999,236.26,14.6,0.037,0.002,0.017,2008-09-27
2008-09-27 10:09:00,0.05843333333333333,0.084,236.67,14.8,0.037,0.001,0.018,2008-09-27
2008-09-27 10:10:00,0.058866666666666664,0.08199999999999999,236.43,14.8,0.037,0.001,0.018,2008-09-27
2008-09-27 10:11:00,0.058333333333333334,0.0,236.91,14.6,0.037,0.001,0.018,2008-09-27
2008-09-27 10:12:00,0.05756666666666667,0.0,236.55,14.6,0.036,0.0,0.018,2008-09-27
2008-09-27 10:13:00,0.03216666666666666,0.0,238.48,9.0,0.014,0.0,0.018,2008-09-27
2008-09-27 10:14:00,0.021133333333333334,0.0,239.33,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:15:00,0.021166666666666667,0.0,239.6,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:16:00,0.0212,0.0,238.98,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:17:00,0.0214,0.0,238.87,5.2,0.001,0.0,0.018,2008-09-27
2008-09-27 10:18:00,0.034166666666666665,0.0,238.01,9.0,0.0,0.0,0.018,2008-09-27
2008-09-27 10:19:00,0.028733333333333333,0.0,237.91,7.6,0.0,0.0,0.018,2008-09-27
2008-09-27 10:20:00,0.022433333333333336,0.0,237.99,5.8,0.0,0.0,0.018,2008-09-27
2008-09-27 10:21:00,0.020866666666666665,0.0,237.89,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:22:00,0.0209,0.0,238.0,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:23:00,0.020966666666666668,0.0,238.46,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:24:00,0.021,0.0,238.51,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:25:00,0.020966666666666668,0.0,238.48,5.2,0.0,0.0,0.018,2008-09-27
2008-09-27 10:26:00,0.020966666666666668,0.0,238.5,5.2,0.0,0.0,0.019,2008-09-27
2008-09-27 10:27:00,0.021333333333333333,0.0,237.91,5.4,0.0,0.0,0.017,2008-09-27
2008-09-27 10:28:00,0.02153333333333333,0.0,238.65,5.4,0.0,0.0,0.019,2008-09-27
2008-09-27 10:29:00,0.016833333333333332,0.0,239.13,4.6,0.0,0.0,0.014,2008-09-27
2008-09-27 10:30:00,0.0038666666666666667,0.0,239.84,1.0,0.0,0.0,0.001,2008-09-27
2008-09-27 10:31:00,0.006033333333333333,0.066,239.35,2.0,0.0,0.0,0.001,2008-09-27
2008-09-27 10:32:00,0.014866666666666667,0.198,238.74,3.8,0.0,0.0,0.011,2008-09-27
2008-09-27 10:33:00,0.015600000000000001,0.228,238.76,4.0,0.0,0.0,0.011,2008-09-27
2008-09-27 10:34:00,0.017533333333333335,0.322,238.44,4.6,0.0,0.0,0.011,2008-09-27
2008-09-27 10:35:00,0.017400000000000002,0.324,238.59,4.6,0.0,0.0,0.011,2008-09-27
2008-09-27 10:36:00,0.017400000000000002,0.322,238.5,4.6,0.0,0.0,0.012,2008-09-27
2008-09-27 10:37:00,0.010233333333333334,0.242,238.91,3.0,0.0,0.0,0.004,2008-09-27
2008-09-27 10:38:00,0.006466666666666667,0.22,239.47,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:39:00,0.0064,0.22,239.28,1.8,0.0,0.0,0.0,2008-09-27
2008-09-27 10:40:00,0.006366666666666667,0.22,239.47,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:41:00,0.006366666666666667,0.224,240.5,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:42:00,0.0064,0.228,241.39,1.8,0.0,0.0,0.0,2008-09-27
2008-09-27 10:43:00,0.006366666666666667,0.228,241.54,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:44:00,0.006333333333333333,0.226,241.34,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:45:00,0.006333333333333333,0.228,241.76,1.8,0.0,0.0,0.0,2008-09-27
2008-09-27 10:46:00,0.006333333333333333,0.23,241.88,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:47:00,0.006566666666666667,0.254,241.8,1.8,0.0,0.0,0.001,2008-09-27
2008-09-27 10:48:00,0.006733333333333333,0.256,241.74,2.0,0.0,0.0,0.0,2008-09-27
2008-09-27 10:49:00,0.0063,0.23,242.05,1.8,0.0,0.0,0.001,2008-09-27
